timetableStop_id;station;eva;target;trainCategory;trainNumber;departingLine;plannedDeparture;changedDepartureTime;cancellationTime;eventStatus;departure_delay;operator;Verbindung;week_number
-1293163428250039160-2411091006-8;Trier Hbf;8000134;Mannheim Hbf;RE;4108;1;2024-11-09 11:33:00;2024-11-09 11:40:00;;;7;DB Regio AG;RE1;44
-5415178652380611788-2411040654-9;Mainz Hbf;8000240;Darmstadt Hbf;RB;25551;75;2024-11-04 07:29:00;2024-11-04 07:57:00;2024-11-04 06:53:00;c;28;DB Regio AG;RB75;44
1140779865956290650-2410311446-8;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;594;;2024-10-31 18:57:00;2024-10-31 19:08:00;;;11;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;43
-2410678947448150510-2411040703-8;Mainz Hbf;8000240;Bingen(Rhein) Hbf;HLB;63654;RB26;2024-11-04 07:37:00;2024-11-04 07:55:00;;;18;Hessische Landesbahn;RB26;44
-9076044575966614071-2411040137-13;Mainz Hbf;8000240;München Hbf;ICE;591;;2024-11-04 07:42:00;2024-11-04 07:57:00;;;15;DB Fernverkehr AG;Mainz Hbf-München Hbf;44
-8289963495248247390-2411040646-24;Mainz Hbf;8000240;Wiesbaden Hbf;S;35814;8;2024-11-04 07:59:00;2024-11-04 08:05:00;;;6;DB Regio AG;S8;44
8603241313343587137-2410311417-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;771;;2024-10-31 18:52:00;2024-10-31 19:07:00;;;15;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;43
-4853549543155830626-2410311238-12;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;ICE;70;;2024-10-31 18:14:00;2024-10-31 20:09:00;;;115;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Gesundbrunnen;43
1232559336289511300-2411030619-9;Trier Hbf;8000134;Koblenz Hbf;RE;4107;1;2024-11-03 07:31:00;2024-11-03 08:18:00;2024-11-03 07:41:00;c;47;DB Regio AG;RE1;44
945996285956923852-2410300713-17;Mainz Hbf;8000240;Wiesbaden Hbf;S;38604;6;2024-10-30 08:36:00;2024-10-30 08:49:00;;;13;DB Regio AG;S6;43
-1048510302242958952-2410300749-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12208;SE14;2024-10-30 08:49:00;2024-10-30 09:03:00;;;14;DB Regio AG;SE14;43
50770787591072936-2411061648-5;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;528;;2024-11-06 20:09:00;2024-11-06 21:10:00;;;61;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;44
-8312398823745694210-2411061511-8;Frankfurt(Main)Hbf;8000105;Basel SBB;ICE;377;;2024-11-06 20:06:00;2024-11-06 23:07:00;2024-11-06 19:48:00;c;181;DB Fernverkehr AG;Frankfurt(Main)Hbf-Basel SBB;44
-7573651573329216408-2411061500-14;Frankfurt(Main)Hbf;8000105;Berlin Südkreuz;ICE;376;;2024-11-06 20:14:00;2024-11-06 20:21:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Südkreuz;44
4918901842199858388-2411061701-5;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;2522;;2024-11-06 20:19:00;2024-11-06 20:59:00;;;40;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;44
-8147699513644188353-2410251817-6;Frankfurt(Main)Hbf;8000105;Karlsruhe Hbf;ICE;877;;2024-10-25 22:06:00;2024-10-25 22:58:00;;;52;DB Fernverkehr AG;Frankfurt(Main)Hbf-Karlsruhe Hbf;42
-2747435270774906120-2410252256-1;Frankfurt(Main)Hbf;8000105;Mainz Hbf;RB;29588;33;2024-10-25 22:56:00;2024-10-25 23:03:00;;;7;DB Regio AG;RB33;42
-5284561636684227426-2411011452-11;Trier Hbf;8000134;Koblenz Hbf;RE;4125;1;2024-11-01 16:31:00;2024-11-01 16:50:00;2024-11-01 16:05:00;c;19;DB Regio AG;RE1;43
-7206970170935022401-2411011506-8;Trier Hbf;8000134;Luxembourg;RE;5118;11;2024-11-01 16:37:00;2024-11-01 16:56:00;;;19;DB Regio AG;RE11;43
-8312398823745694210-2411021511-8;Frankfurt(Main)Hbf;8000105;Freiburg(Breisgau) Hbf;ICE;377;;2024-11-02 20:06:00;2024-11-02 20:16:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-Freiburg(Breisgau) Hbf;43
8428028954903351107-2411021636-10;Frankfurt(Main)Hbf;8000105;Passau Hbf;ICE;929;;2024-11-02 20:22:00;2024-11-02 20:44:00;;;22;DB Fernverkehr AG;Frankfurt(Main)Hbf-Passau Hbf;43
-8591091067723025297-2411021615-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;773;;2024-11-02 20:52:00;2024-11-02 21:54:00;2024-11-02 18:19:00;c;62;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;43
3370650207830632329-2410292114-14;Mannheim Hbf;8000244;Karlsruhe Hbf;S;38375;3;2024-10-29 22:07:00;2024-10-29 22:44:00;;;37;DB Regio AG;S3;43
-6325171965230790952-2410292148-7;Mannheim Hbf;8000244;Mosbach(Baden);S;38259;2;2024-10-29 22:07:00;2024-10-29 22:44:00;;;37;DB Regio AG;S2;43
-3796127802528080561-2411082026-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4530;50;2024-11-08 20:26:00;2024-11-08 20:42:00;;;16;DB Regio AG;RE50;44
728614492332009381-2411082021-1;Frankfurt(Main)Hbf;8000105;Leipzig Hbf;ICE;1659;;2024-11-08 20:21:00;2024-11-08 20:27:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Leipzig Hbf;44
834908970420819101-2410261348-1;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;S;35843;8;2024-10-26 13:48:00;2024-10-26 14:07:00;;;19;DB Regio AG;S8;42
1658752204082531365-2410300724-18;Mannheim Hbf;8000244;Germersheim;S;38318;3;2024-10-30 08:31:00;2024-10-30 09:06:00;;;35;DB Regio AG;S3;43
67517114520381301-2410300532-6;Mannheim Hbf;8000244;Köln Hbf;ICE;614;;2024-10-30 08:31:00;2024-10-30 08:42:00;;;11;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;43
-3843099408840933019-2410300817-2;Mannheim Hbf;8000244;Koblenz Hbf;RE;4115;1;2024-10-30 08:39:00;2024-10-30 08:45:00;;;6;DB Regio AG;RE1;43
7152500066363149525-2410300712-15;Mannheim Hbf;8000244;Germersheim;S;38314;3;2024-10-30 08:04:00;2024-10-30 08:23:00;;;19;DB Regio AG;S3;43
-5413495420970200756-2411071049-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12214;SE14;2024-11-07 11:49:00;2024-11-07 12:04:00;;;15;DB Regio AG;SE14;44
8442941231410277473-2410292125-1;Frankfurt(Main)Hbf;8000105;Erbach(Odenw);VIA;25187;RB82;2024-10-29 21:25:00;2024-10-29 21:33:00;;;8;VIAS GmbH;RB82;43
-8005609635293134624-2410291716-6;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;695;;2024-10-29 21:05:00;2024-10-29 21:15:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;43
728614492332009381-2410292118-1;Frankfurt(Main)Hbf;8000105;Erfurt Hbf;ICE;1659;;2024-10-29 21:18:00;2024-10-29 21:24:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Erfurt Hbf;43
-5546935594366443431-2411051126-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4512;50;2024-11-05 11:26:00;2024-11-05 12:06:00;2024-11-05 11:39:00;p;40;DB Regio AG;RE50;44
-7958939615159027987-2411050717-8;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;ICE;928;;2024-11-05 11:42:00;2024-11-05 11:58:00;;;16;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg-Altona;44
-2018983246501305667-2411071053-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;625;;2024-11-07 12:53:00;2024-11-07 13:04:00;;;11;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
-1790024725878292801-2411070836-11;Frankfurt(Main)Hbf;8000105;Wien Hbf;ICE;27;;2024-11-07 12:22:00;2024-11-07 12:53:00;;;31;DB Fernverkehr AG;Frankfurt(Main)Hbf-Wien Hbf;44
-8392906129800879718-2411080938-4;Mainz Hbf;8000240;Mannheim Hbf;N;12211;SE14;2024-11-08 10:11:00;2024-11-08 10:24:00;;;13;DB Regio AG;SE14;44
2085951973417587852-2410311706-8;Trier Hbf;8000134;Luxembourg;RE;5122;11;2024-10-31 18:37:00;2024-10-31 18:58:00;;;21;DB Regio AG;RE11;43
8643789978838418197-2411070941-7;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;623;;2024-11-07 11:53:00;2024-11-07 12:03:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
2686007473625185344-2411090001-9;Mainz Hbf;8000240;Köln Hbf;ICE;618;;2024-11-09 05:15:00;2024-11-09 05:21:00;;;6;DB Fernverkehr AG;Mainz Hbf-Köln Hbf;44
4081552720387302901-2411090506-2;Mainz Hbf;8000240;Zürich HB;ICE;271;;2024-11-09 05:42:00;2024-11-09 05:52:00;;;10;DB Fernverkehr AG;Mainz Hbf-Zürich HB;44
-4107415042196688967-2411040906-8;Trier Hbf;8000134;Mannheim Hbf;RE;4106;1;2024-11-04 10:33:00;2024-11-04 10:46:00;;;13;DB Regio AG;RE1;44
310977621989302301-2411041046-1;Trier Hbf;8000134;Luxembourg;RB;5640;83;2024-11-04 10:46:00;2024-11-04 10:52:00;;;6;DB Regio AG;RB83;44
9011011619156863439-2411090927-6;Mannheim Hbf;8000244;Köln Hbf;ICE;610;;2024-11-09 12:31:00;2024-11-09 12:43:00;;;12;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;44
-2921963063750575153-2411090659-4;Mainz Hbf;8000240;Koblenz Hbf;RE;4252;2;2024-11-09 07:32:00;2024-11-09 07:55:00;;;23;DB Regio AG;RE2;44
-1302275594339840200-2411051323-2;Mannheim Hbf;8000244;Berlin Ostbahnhof;ICE;576;;2024-11-05 14:07:00;2024-11-05 14:36:00;;;29;DB Fernverkehr AG;Mannheim Hbf-Berlin Ostbahnhof;44
2668079515497796984-2411051206-4;Mannheim Hbf;8000244;Basel SBB;ICE;107;;2024-11-05 14:35:00;2024-11-05 16:24:00;;;109;DB Fernverkehr AG;Mannheim Hbf-Basel SBB;44
-9170513598022781028-2411051439-1;Mannheim Hbf;8000244;Marseille-St-Charles;TGV;9580;;2024-11-05 14:39:00;2024-11-05 15:21:00;;;42;SNCF;Mannheim Hbf-Marseille-St-Charles;44
-4337074948133260508-2411081827-2;Wiesbaden Hbf;8000250;Karlsruhe Hbf;ICE;203;;2024-11-08 19:26:00;2024-11-08 19:46:00;;;20;DB Fernverkehr AG;Wiesbaden Hbf-Karlsruhe Hbf;44
-8942408890709913676-2411071816-1;Frankfurt(Main)Hbf;8000105;Bruxelles Midi;ICE;10;;2024-11-07 18:16:00;2024-11-07 18:23:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Bruxelles Midi;44
-4111942222860974331-2411100636-14;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25005;RB10;2024-11-10 07:32:00;2024-11-10 07:41:00;;;9;VIAS GmbH;RB10;45
-8591091067723025297-2411051615-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;773;;2024-11-05 20:52:00;2024-11-05 21:01:00;;;9;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;44
5240138407908014065-2411052032-1;Frankfurt(Main)Hbf;8000105;Münster(Westf)Hbf;ICE;1902;;2024-11-05 20:32:00;2024-11-05 20:39:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Münster(Westf)Hbf;44
3100468674431110394-2411052008-1;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;RE;29534;3;2024-11-05 20:08:00;2024-11-05 20:16:00;2024-11-05 19:26:00;c;8;DB Regio AG;RE3;44
8428028954903351107-2411051636-11;Frankfurt(Main)Hbf;8000105;Passau Hbf;ICE;929;;2024-11-05 20:22:00;2024-11-05 20:57:00;;;35;DB Fernverkehr AG;Frankfurt(Main)Hbf-Passau Hbf;44
1485629325294874690-2411052006-1;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;RE;15333;60;2024-11-05 20:06:00;2024-11-05 20:16:00;;;10;DB Regio AG;RE60;44
2143499115056676952-2411051839-8;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;821;;2024-11-05 20:53:00;2024-11-05 21:33:00;;;40;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
-8338217849521596952-2411020636-9;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;1621;;2024-11-02 10:22:00;2024-11-02 10:37:00;;;15;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;43
-2820315739988979208-2411071859-9;Mainz Hbf;8000240;Frankfurt(Main)Hbf;ICE;4;;2024-11-07 23:24:00;2024-11-08 00:09:00;;;45;DB Fernverkehr AG;Mainz Hbf-Frankfurt(Main)Hbf;44
-260850276541706379-2411072332-1;Mainz Hbf;8000240;Offenbach(Main)Ost;S;35881;8;2024-11-07 23:32:00;2024-11-08 00:02:00;;;30;DB Regio AG;S8;44
-1308820647525886532-2411021042-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15512;51;2024-11-02 10:42:00;2024-11-02 11:03:00;;;21;DB Regio AG;RB51;43
-5042702640097751442-2411010933-7;Trier Hbf;8000134;Koblenz Hbf;RE;5113;11;2024-11-01 10:31:00;2024-11-01 10:47:00;;;16;DB Regio AG;RE11;43
7842371433605033713-2410311306-8;Trier Hbf;8000134;Mannheim Hbf;RE;4114;1;2024-10-31 14:33:00;2024-10-31 14:51:00;;;18;DB Regio AG;RE1;43
-690776802853422910-2411020641-9;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;692;;2024-11-02 10:57:00;2024-11-02 11:07:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;43
2605840529166903236-2411042019-8;Trier Hbf;8000134;Luxembourg;RE;5128;11;2024-11-04 21:43:00;2024-11-04 21:49:00;;;6;DB Regio AG;RE11;44
-2508784724924943609-2410280553-4;Wiesbaden Hbf;8000250;Neuwied;VIA;25002;RB10;2024-10-28 06:33:00;2024-10-28 06:55:00;;;22;VIAS GmbH;RB10;43
7527310123363597732-2410280635-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35115;1;2024-10-28 06:35:00;2024-10-28 06:47:00;2024-10-28 06:28:00;c;12;DB Regio AG;S1;43
-1255977418851226316-2410260958-17;Mannheim Hbf;8000244;Mosbach(Baden);S;38231;2;2024-10-26 11:07:00;2024-10-26 11:18:00;;;11;DB Regio AG;S2;42
3997200133294264185-2411081406-8;Trier Hbf;8000134;Mannheim Hbf;RE;4116;1;2024-11-08 15:33:00;2024-11-08 15:39:00;;;6;DB Regio AG;RE1;44
-7009973240773730981-2411040603-10;Trier Hbf;8000134;Luxembourg;RE;5100;11;2024-11-04 07:37:00;2024-11-04 08:25:00;;;48;DB Regio AG;RE11;44
5475545787198091829-2411052108-6;Mainz Hbf;8000240;Koblenz Hbf;RE;4266;2;2024-11-05 21:51:00;2024-11-05 22:26:00;;;35;DB Regio AG;RE2;44
2312296716933966404-2411051555-12;Mainz Hbf;8000240;Nürnberg Hbf;ICE;1021;;2024-11-05 21:44:00;2024-11-05 22:44:00;;;60;DB Fernverkehr AG;Mainz Hbf-Nürnberg Hbf;44
4856159819100287634-2411052058-20;Mainz Hbf;8000240;Wiesbaden Hbf;S;35870;8;2024-11-05 21:59:00;2024-11-05 22:06:00;;;7;DB Regio AG;S8;44
8800220809726353735-2411031837-16;Trier Hbf;8000134;Koblenz Hbf;RE;4135;1;2024-11-03 21:31:00;2024-11-03 22:06:00;;;35;DB Regio AG;RE1;44
-5577523101894076203-2411032019-8;Trier Hbf;8000134;Saarbrücken Hbf;RE;4128;1;2024-11-03 21:49:00;2024-11-03 22:14:00;;;25;DB Regio AG;RE1;44
3460199887569898123-2411030912-10;Mannheim Hbf;8000244;Interlaken Ost;ICE;371;;2024-11-03 15:34:00;2024-11-03 15:41:00;;;7;DB Fernverkehr AG;Mannheim Hbf-Interlaken Ost;44
-7937556967056290041-2411051304-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4261;2;2024-11-05 14:10:00;2024-11-05 14:52:00;;;42;DB Regio AG;RE2;44
-2320340282101811304-2410292043-7;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;ICE;990;;2024-10-29 23:31:00;2024-10-29 23:45:00;;;14;DB Fernverkehr AG;Mannheim Hbf-Frankfurt(Main)Hbf;43
-8147699513644188353-2410291817-8;Mannheim Hbf;8000244;Karlsruhe Hbf;ICE;877;;2024-10-29 23:32:00;2024-10-29 23:42:00;;;10;DB Fernverkehr AG;Mannheim Hbf-Karlsruhe Hbf;43
8428028954903351107-2411031636-8;Mainz Hbf;8000240;Passau Hbf;ICE;929;;2024-11-03 19:42:00;2024-11-03 20:03:00;;;21;DB Fernverkehr AG;Mainz Hbf-Passau Hbf;44
5648077596396628178-2411031437-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25023;RB10;2024-11-03 16:32:00;2024-11-03 16:40:00;;;8;VIAS GmbH;RB10;44
7964062152035052916-2411031636-1;Wiesbaden Hbf;8000250;Niedernhausen(Taunus);HLB;25652;RB21;2024-11-03 16:36:00;2024-11-03 16:44:00;;;8;Hessische Landesbahn;RB21;44
958240752594003824-2411061453-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;723;;2024-11-06 16:53:00;2024-11-06 17:03:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
-5554818289511663551-2411061642-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15524;51;2024-11-06 16:42:00;2024-11-06 16:48:00;;;6;DB Regio AG;RB51;44
776874307993202871-2411061306-7;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;ICE;72;;2024-11-06 16:13:00;2024-11-06 16:19:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Gesundbrunnen;44
6954924236955692259-2411021328-6;Mannheim Hbf;8000244;Köln Hbf;ICE;516;;2024-11-02 16:31:00;2024-11-02 16:44:00;;;13;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;43
649201591963230053-2410292153-4;Wiesbaden Hbf;8000250;Kaub;VIA;25034;RB10;2024-10-29 22:34:00;2024-10-29 22:55:00;;;21;VIAS GmbH;RB10;43
-3796127802528080561-2411042026-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4530;50;2024-11-04 20:26:00;2024-11-04 20:32:00;;;6;DB Regio AG;RE50;44
-6452407069337976676-2411051128-8;Wiesbaden Hbf;8000250;Düsseldorf Hbf;ICE;518;;2024-11-05 15:39:00;2024-11-05 16:12:00;;;33;DB Fernverkehr AG;Wiesbaden Hbf-Düsseldorf Hbf;44
7511148090173910504-2411032305-12;Mannheim Hbf;8000244;Chur;ICE;1271;;2024-11-04 06:33:00;2024-11-04 06:46:00;2024-11-04 03:41:00;c;13;DB Fernverkehr AG;Mannheim Hbf-Chur;44
-4077045730895518566-2410291806-8;Trier Hbf;8000134;Kaiserslautern Hbf;RE;4124;1;2024-10-29 19:33:00;2024-10-29 19:52:00;;;19;DB Regio AG;RE1;43
333620029166382799-2410271134-8;Mainz Hbf;8000240;Dortmund Hbf;ICE;28;;2024-10-27 16:21:00;2024-10-27 16:28:00;;;7;DB Fernverkehr AG;Mainz Hbf-Dortmund Hbf;43
5524095712606932700-2410300613-9;Mainz Hbf;8000240;München Hbf;ICE;595;;2024-10-30 11:42:00;2024-10-30 11:51:00;;;9;DB Fernverkehr AG;Mainz Hbf-München Hbf;43
6492627968416470339-2410271236-10;Frankfurt(Main)Hbf;8000105;Wien Hbf;ICE;229;;2024-10-27 16:10:00;2024-10-27 16:18:00;;;8;DB Fernverkehr AG;Frankfurt(Main)Hbf-Wien Hbf;43
-4005190912303015487-2410312033-1;Trier Hbf;8000134;Mannheim Hbf;RE;4132;1;2024-10-31 20:33:00;2024-10-31 20:40:00;;;7;DB Regio AG;RE1;43
-5936404401169525278-2410301853-3;Wiesbaden Hbf;8000250;München Hbf;ICE;615;;2024-10-30 20:26:00;2024-10-30 20:47:00;;;21;DB Fernverkehr AG;Wiesbaden Hbf-München Hbf;43
-7118426883477829136-2411041253-4;Wiesbaden Hbf;8000250;Neuwied;VIA;25016;RB10;2024-11-04 13:33:00;2024-11-04 13:41:00;;;8;VIAS GmbH;RB10;44
-12730430947485250-2411041318-1;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;S;35841;8;2024-11-04 13:18:00;2024-11-04 13:27:00;;;9;DB Regio AG;S8;44
9208264235362211178-2411011006-8;Trier Hbf;8000134;Luxembourg;RE;5108;11;2024-11-01 11:37:00;2024-11-01 11:57:00;;;20;DB Regio AG;RE11;43
5598887887498344120-2411060416-6;Frankfurt(Main)Hbf;8000105;Interlaken Ost;ICE;275;;2024-11-06 08:06:00;2024-11-06 08:14:00;;;8;DB Fernverkehr AG;Frankfurt(Main)Hbf-Interlaken Ost;44
-5921742979997781539-2411060808-1;Frankfurt(Main)Hbf;8000105;Saarbrücken Hbf;RE;29510;3;2024-11-06 08:08:00;2024-11-06 08:33:00;;;25;DB Regio AG;RE3;44
-3087178621324281060-2411060834-1;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;RE;4657;68;2024-11-06 08:34:00;2024-11-06 08:40:00;;;6;DB Regio AG;RE68;44
-6223962037244896084-2411060448-6;Frankfurt(Main)Hbf;8000105;Essen Hbf;ICE;822;;2024-11-06 08:09:00;2024-11-06 08:18:00;;;9;DB Fernverkehr AG;Frankfurt(Main)Hbf-Essen Hbf;44
8701286456892320958-2410302318-3;Mannheim Hbf;8000244;München Hbf;ICE;619;;2024-10-31 02:03:00;2024-10-31 02:28:00;;;25;DB Fernverkehr AG;Mannheim Hbf-München Hbf;43
-5413495420970200756-2411081049-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12214;SE14;2024-11-08 11:49:00;2024-11-08 11:55:00;;;6;DB Regio AG;SE14;44
8603241313343587137-2411081417-13;Mannheim Hbf;8000244;Stuttgart Hbf;ICE;771;;2024-11-08 19:59:00;2024-11-08 20:08:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Stuttgart Hbf;44
7849487674477750575-2411011606-8;Trier Hbf;8000134;Luxembourg;RE;5120;11;2024-11-01 17:37:00;2024-11-01 18:18:00;;;41;DB Regio AG;RE11;43
2029204665843714960-2411011606-8;Trier Hbf;8000134;Saarbrücken Hbf;RE;4120;1;2024-11-01 17:33:00;2024-11-01 18:16:00;;;43;DB Regio AG;RE1;43
3596733780499351643-2410300434-11;Frankfurt(Main)Hbf;8000105;Linz Hbf;ICE;23;;2024-10-30 08:21:00;2024-10-30 08:35:00;;;14;DB Fernverkehr AG;Frankfurt(Main)Hbf-Linz Hbf;43
-6004557489205239816-2410300508-7;Frankfurt(Main)Hbf;8000105;Berlin Hbf;ICE;474;;2024-10-30 08:14:00;2024-10-30 08:22:00;;;8;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Hbf;43
8902317930613394728-2410300415-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;571;;2024-10-30 08:52:00;2024-10-30 08:59:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;43
3997200133294264185-2411021406-8;Trier Hbf;8000134;Mannheim Hbf;RE;4116;1;2024-11-02 15:33:00;2024-11-02 15:40:00;;;7;DB Regio AG;RE1;43
1072170585538839791-2411021433-7;Trier Hbf;8000134;Koblenz Hbf;RE;5123;11;2024-11-02 15:31:00;2024-11-02 15:47:00;;;16;DB Regio AG;RE11;43
205634809839004922-2411021406-8;Trier Hbf;8000134;Luxembourg;RE;5116;11;2024-11-02 15:37:00;2024-11-02 15:43:00;;;6;DB Regio AG;RE11;43
3518878361263624569-2410311449-12;Mannheim Hbf;8000244;Karlsruhe Hbf;S;38351;3;2024-10-31 15:30:00;2024-10-31 15:37:00;;;7;DB Regio AG;S3;43
7265904803286392428-2410311247-6;Mannheim Hbf;8000244;Kiel Hbf;ICE;1096;;2024-10-31 15:31:00;2024-10-31 15:40:00;;;9;DB Fernverkehr AG;Mannheim Hbf-Kiel Hbf;43
-4465336030385931642-2410311014-13;Mannheim Hbf;8000244;Stuttgart Hbf;ICE;577;;2024-10-31 15:59:00;2024-10-31 16:28:00;;;29;DB Fernverkehr AG;Mannheim Hbf-Stuttgart Hbf;43
6126901332954732853-2410311846-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35862;8;2024-10-31 19:59:00;2024-10-31 20:13:00;;;14;DB Regio AG;S8;43
8500911987032616383-2410311833-8;Mainz Hbf;8000240;Salzburg Hbf;NJ;469;;2024-11-01 00:29:00;2024-11-01 00:59:00;;;30;ÖBB;Mainz Hbf-Salzburg Hbf;43
4355245144289635807-2410311746-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35858;8;2024-10-31 18:59:00;2024-10-31 19:10:00;;;11;DB Regio AG;S8;43
1920517887960801655-2410311234-10;Mainz Hbf;8000240;Dortmund Hbf;ICE;26;;2024-10-31 18:20:00;2024-10-31 19:26:00;;;66;DB Fernverkehr AG;Mainz Hbf-Dortmund Hbf;43
-5618460841106501439-2410311756-5;Mainz Hbf;8000240;Alzey;RB;29266;31;2024-10-31 18:33:00;2024-10-31 18:44:00;;;11;DB Regio AG;RB31;43
4592138328921777435-2411031810-15;Mannheim Hbf;8000244;Germersheim;S;38354;3;2024-11-03 19:04:00;2024-11-03 19:15:00;;;11;DB Regio AG;S3;44
1603709807881300763-2410310851-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29511;3;2024-10-31 11:10:00;2024-10-31 11:23:00;;;13;DB Regio AG;RE3;43
-3795753787788805355-2410311028-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35828;8;2024-10-31 11:29:00;2024-10-31 11:35:00;;;6;DB Regio AG;S8;43
-5413495420970200756-2410311049-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12214;SE14;2024-10-31 11:49:00;2024-10-31 11:55:00;;;6;DB Regio AG;SE14;43
2016646459594348758-2411031606-1;Mannheim Hbf;8000244;Graben-Neudorf;S;38963;9;2024-11-03 16:06:00;2024-11-03 16:31:00;;;25;DB Regio AG;S9;44
1247425830447659797-2411051712-1;Frankfurt(Main)Hbf;8000105;Eltville;HLB;28797;RE9;2024-11-05 17:12:00;2024-11-05 17:18:00;;;6;Hessische Landesbahn;RE9;44
242152184497038523-2411051706-1;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;RE;15327;60;2024-11-05 17:06:00;2024-11-05 17:23:00;;;17;DB Regio AG;RE60;44
5876185850653942788-2411051747-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4544;50;2024-11-05 17:47:00;2024-11-05 17:53:00;;;6;DB Regio AG;RE50;44
-6216501662094811597-2411051725-1;Frankfurt(Main)Hbf;8000105;Erbach(Odenw);VIA;25179;RB82;2024-11-05 17:25:00;2024-11-05 17:44:00;;;19;VIAS GmbH;RB82;44
