timetableStop_id;station;eva;start;plannedArrivalPath;trainCategory;trainNumber;arrivingLine;plannedArrival;changedArrivalTime;cancellationTime;eventStatus;arrival_delay;operator;Verbindung;week_number
-482221124538025922-2411091425-8;Frankfurt(Main)Hbf;8000105;Bruxelles Midi;Bruxelles Midi|Bruxelles-Nord|Liège-Guillemins|Aachen Hbf|Köln Hbf|Siegburg/Bonn|Frankfurt(M) Flughafen Fernbf;ICE;17;;2024-11-09 17:38:00;2024-11-09 17:44:00;;;6;DB Fernverkehr AG;Bruxelles Midi-Frankfurt(Main)Hbf;44
5241634584202806778-2411091228-14;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);ICE;1671;;2024-11-09 17:09:00;2024-11-09 17:06:00;;;-3;DB Fernverkehr AG;Hamburg Hbf-Frankfurt(Main)Hbf;44
-7306060287928860392-2411080915-8;Mannheim Hbf;8000244;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf|Mainz Hbf;ICE;597;;2024-11-08 14:27:00;2024-11-08 14:34:00;;;7;DB Fernverkehr AG;Hamburg Dammtor-Mannheim Hbf;44
8428028954903351107-2411071636-9;Mainz Hbf;8000240;Dortmund Hbf;Dortmund Hbf|Bochum Hbf|Essen Hbf|Duisburg Hbf|Düsseldorf Hbf|Köln Hbf|Bonn Hbf|Koblenz Hbf;ICE;929;;2024-11-07 19:39:00;2024-11-07 19:51:00;;;12;DB Fernverkehr AG;Dortmund Hbf-Mainz Hbf;44
4961782681481677440-2411081000-13;Mannheim Hbf;8000244;Interlaken Ost;Interlaken Ost|Interlaken West|Spiez|Thun|Bern|Olten|Liestal|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Karlsruhe Hbf;ICE;278;;2024-11-08 14:24:00;2024-11-08 14:27:00;;;3;DB Fernverkehr AG;Interlaken Ost-Mannheim Hbf;44
6538897230455778291-2411071751-13;Mainz Hbf;8000240;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim;RE;29529;3;2024-11-07 19:59:00;2024-11-07 20:03:00;;;4;DB Regio AG;RE3;44
1950033434212896965-2411071811-15;Mainz Hbf;8000240;Kirchheimbolanden;Kirchheimbolanden|Freimersheim(Rheinh)|Wahlheim|Alzey West|Alzey|Albig|Armsheim|Wörrstadt|Saulheim|Nieder Olm|Klein Winternheim-Ober Olm|Mainz-Marienborn|Mainz-Gonsenheim|Mainz Waggonfabrik;RB;29271;31;2024-11-07 19:25:00;2024-11-07 19:25:00;;;0;DB Regio AG;RB31;44
-1861627425367595925-2411071515-7;Mainz Hbf;8000240;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;693;;2024-11-07 19:40:00;2024-11-07 19:43:00;;;3;DB Fernverkehr AG;Hamburg Dammtor-Mainz Hbf;44
-5936404401169525278-2411061853-3;Wiesbaden Hbf;8000250;Düsseldorf Hbf;Düsseldorf Hbf|Köln Messe/Deutz Gl.11-12;ICE;615;;2024-11-06 20:20:00;2024-11-06 21:00:00;;;40;DB Fernverkehr AG;Düsseldorf Hbf-Wiesbaden Hbf;44
5484076615900452471-2411062005-5;Wiesbaden Hbf;8000250;Niedernhausen(Taunus);Niedernhausen(Taunus)|Auringen-Medenbach|Wiesbaden-Igstadt|Wiesbaden-Erbenheim;HLB;25667;RB21;2024-11-06 20:28:00;2024-11-06 20:31:00;;;3;Hessische Landesbahn;RB21;44
-4445179948985428118-2411062019-8;Wiesbaden Hbf;8000250;Kelsterbach;Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;29066;9;2024-11-06 20:49:00;2024-11-06 21:24:00;;;35;DB Regio AG;S9;44
-2104065586110452769-2411061916-27;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35864;8;2024-11-06 20:44:00;2024-11-06 20:43:00;;;-1;DB Regio AG;S8;44
-2026468004269217034-2411061953-4;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Mainz-Kastel;VIA;25030;RB10;2024-11-06 20:25:00;2024-11-06 20:46:00;;;21;VIAS GmbH;RB10;44
-3045802317788129416-2411111158-15;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Neu-Edingen/Friedrichsfeld|Ladenburg|Weinheim(Bergstr)Hbf|Laudenbach(Bergstr)|Heppenheim(Bergstr)|Bensheim|Bensheim-Auerbach|Zwingenberg(Bergstr)|Hähnlein-Alsbach|Darmstadt-Eberstadt|Darmstadt Hbf|Langen(Hess);RE;4664;68;2024-11-11 13:24:00;2024-11-11 13:32:00;;;8;DB Regio AG;RE68;45
-7306060287928860392-2411110915-6;Frankfurt(Main)Hbf;8000105;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe;ICE;597;;2024-11-11 13:00:00;2024-11-11 13:17:00;;;17;DB Fernverkehr AG;Hamburg Dammtor-Frankfurt(Main)Hbf;45
2071992982388256805-2411052017-31;Trier Hbf;8000134;Oberlahnstein;Oberlahnstein|Niederlahnstein|Koblenz Hbf|Koblenz-Moselweiß|Koblenz-Güls|Winningen(Mosel)|Kobern-Gondorf|Lehmen|Kattenes|Löf|Hatzenport|Moselkern|Müden(Mosel)|Treis-Karden|Pommern(Mosel)|Klotten|Cochem(Mosel)|Ediger-Eller|Neef|Bullay(DB)|Bengel|Ürzig(DB)|Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort;RB;12128;81;2024-11-05 22:41:00;2024-11-05 22:41:00;;;0;DB Regio AG;RB81;44
-7094946457224890485-2411111159-6;Frankfurt(Main)Hbf;8000105;Köln Hbf;Köln Hbf|Siegburg/Bonn|Montabaur|Limburg Süd|Frankfurt(M) Flughafen Fernbf;ICE;819;;2024-11-11 13:23:00;2024-11-11 13:24:00;;;1;DB Fernverkehr AG;Köln Hbf-Frankfurt(Main)Hbf;45
4037805516420832998-2411110729-14;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Dortmund Hbf|Hagen Hbf|Wuppertal Hbf|Solingen Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1907;;2024-11-11 13:03:00;2024-11-11 13:18:00;;;15;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;45
8161055975861947953-2411111037-28;Frankfurt(Main)Hbf;8000105;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich|Wiesbaden Hbf|Mainz-Kastel|Frankfurt-Höchst;VIA;25015;RB10;2024-11-11 13:04:00;2024-11-11 13:10:00;;;6;VIAS GmbH;RB10;45
2308514648084423110-2411111616-26;Mainz Hbf;8000240;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35852;8;2024-11-11 17:26:00;2024-11-11 17:32:00;;;6;DB Regio AG;S8;45
-1992259690959979588-2411111207-13;Frankfurt(Main)Hbf;8000105;Fulda;Fulda|Neuhof(Kr Fulda)|Flieden|Schlüchtern|Steinau(Straße)|Bad Soden-Salmünster|Wächtersbach|Gelnhausen|Langenselbold|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4517;50;2024-11-11 13:28:00;2024-11-11 13:36:00;;;8;DB Regio AG;RE50;45
9145020881380014050-2411110802-8;Frankfurt(Main)Hbf;8000105;Dresden Hbf;Dresden Hbf|Dresden-Neustadt|Coswig(b Dresden)|Riesa|Leipzig Hbf|Erfurt Hbf|Würzburg Hbf;ICE;1652;;2024-11-11 13:11:00;2024-11-11 13:29:00;;;18;DB Fernverkehr AG;Dresden Hbf-Frankfurt(Main)Hbf;45
-5540925058293275571-2411111216-13;Frankfurt(Main)Hbf;8000105;Wächtersbach;Wächtersbach|Wirtheim|Haitz-Höchst|Gelnhausen|Hailer-Meerholz|Niedermittlau|Langenselbold|Rodenbach(b Hanau)|Wolfgang(Kr Hanau)|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RB;15515;51;2024-11-11 13:15:00;2024-11-11 13:23:00;;;8;DB Regio AG;RB51;45
-6386283175346457289-2411111551-14;Mainz Hbf;8000240;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Walhausen(Saar)|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim;RE;29525;3;2024-11-11 17:57:00;2024-11-11 18:00:00;;;3;DB Regio AG;RE3;45
-7906017824379584014-2411110951-5;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf;ICE;722;;2024-11-11 13:04:00;2024-11-11 13:02:00;;;-2;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;45
8303294172769154425-2411111213-12;Frankfurt(Main)Hbf;8000105;Dieburg;Dieburg|Münster(Hessen)|Eppertshausen|Rödermark-Ober Roden|Rödermark-Urberach|Dreieich-Offenthal|Dreieich-Götzenhain|Dreieich-Dreieichenhain|Dreieich-Weibelfeld|Dreieich-Sprendlingen|Dreieich-Buchschlag;RB;15638;61;2024-11-11 13:01:00;2024-11-11 13:06:00;;;5;DB Regio AG;RB61;45
-3426065457601262082-2411111713-6;Mainz Hbf;8000240;Alzey;Alzey|Armsheim|Wörrstadt|Saulheim|Nieder Olm;RE;29227;13;2024-11-11 17:55:00;2024-11-11 17:58:00;;;3;DB Regio AG;RE13;45
6677091934844725200-2411111646-26;Mainz Hbf;8000240;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35854;8;2024-11-11 17:56:00;2024-11-11 17:59:00;;;3;DB Regio AG;S8;45
7977457354840338708-2411111625-4;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Regionalbf|Rüsselsheim;RE;29542;2;2024-11-11 16:58:00;2024-11-11 17:02:00;;;4;DB Regio AG;RE2;45
6954924236955692259-2411111328-7;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf;ICE;516;;2024-11-11 17:15:00;2024-11-11 17:23:00;;;8;DB Fernverkehr AG;München Hbf-Mainz Hbf;45
-8589156501582068776-2411111607-18;Mainz Hbf;8000240;Idar-Oberstein;Idar-Oberstein|Fischbach-Weierbach|Kirnsulzbach|Kirn|Hochstetten(Nahe)|Martinstein|Monzingen|Bad Sobernheim|Staudernheim|Norheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ockenheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess);RB;29577;33;2024-11-11 17:34:00;2024-11-11 17:41:00;;;7;DB Regio AG;RB33;45
9028525417583405518-2411111013-7;Frankfurt(Main)Hbf;8000105;Basel SBB;Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Karlsruhe Hbf|Mannheim Hbf;ICE;370;;2024-11-11 13:52:00;2024-11-11 13:53:00;;;1;DB Fernverkehr AG;Basel SBB-Frankfurt(Main)Hbf;45
3235138134120647423-2411110829-14;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;Hamburg Hbf|Hamburg-Harburg|Lüneburg|Uelzen|Celle|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Wabern(Bz Kassel)|Treysa|Marburg(Lahn)|Gießen|Friedberg(Hess);ICE;1577;;2024-11-11 13:09:00;2024-11-11 13:05:00;;;-4;DB Fernverkehr AG;Hamburg Hbf-Frankfurt(Main)Hbf;45
244698461933490290-2411041428-23;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35844;8;2024-11-04 15:44:00;2024-11-04 15:45:00;;;1;DB Regio AG;S8;44
-4751829360050158741-2411111137-19;Frankfurt(Main)Hbf;8000105;Würzburg Hbf;Würzburg Hbf|Retzbach-Zellingen|Karlstadt(Main)|Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Wiesthal|Heigenbrücken|Laufach|Hösbach|Aschaffenburg Hbf|Kleinostheim|Dettingen(Main)|Kahl(Main)|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4614;55;2024-11-11 13:24:00;2024-11-11 13:32:00;;;8;DB Regio AG;RE55;45
3869324654242301910-2411041519-8;Wiesbaden Hbf;8000250;Kelsterbach;Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;29046;9;2024-11-04 15:49:00;2024-11-04 15:53:00;;;4;DB Regio AG;S9;44
-507062684117361917-2411041505-5;Wiesbaden Hbf;8000250;Niedernhausen(Taunus);Niedernhausen(Taunus)|Auringen-Medenbach|Wiesbaden-Igstadt|Wiesbaden-Erbenheim;HLB;25647;RB21;2024-11-04 15:28:00;2024-11-04 15:29:00;;;1;Hessische Landesbahn;RB21;44
-880008640961565588-2411201701-8;Mainz Hbf;8000240;Darmstadt Hbf;Darmstadt Hbf|Weiterstadt|Klein Gerau|Groß Gerau|Nauheim(b Gr.Gerau)|Mainz-Bischofsheim|Mainz Römisches Theater;HLB;63670;RB75;2024-11-20 17:34:00;2024-11-20 17:40:00;;;6;Hessische Landesbahn;RB75;46
-4580757756484141741-2411201315-7;Mainz Hbf;8000240;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;1211;;2024-11-20 17:40:00;2024-11-20 18:07:00;;;27;DB Fernverkehr AG;Hamburg Dammtor-Mainz Hbf;46
2805882215028788438-2411201902-13;Frankfurt(Main)Hbf;8000105;Koblenz Hbf;Koblenz Hbf|Boppard Hbf|Oberwesel|Bacharach|Bingen(Rhein) Hbf|Ingelheim|Mainz Hbf|Mainz Römisches Theater|Mainz-Bischofsheim|Rüsselsheim|Frankfurt(M) Flughafen Regionalbf|Frankfurt-Niederrad;RE;4267;2;2024-11-20 20:51:00;2024-11-20 20:51:00;;;0;DB Regio AG;RE2;46
-2600228633982534754-2411201658-3;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost;RB;29684;33;2024-11-20 17:16:00;2024-11-20 17:21:00;;;5;DB Regio AG;RB33;46
5602589159339799849-2411201615-15;Mainz Hbf;8000240;Kirchheimbolanden;Kirchheimbolanden|Freimersheim(Rheinh)|Wahlheim|Alzey West|Alzey|Albig|Armsheim|Wörrstadt|Saulheim|Nieder Olm|Klein Winternheim-Ober Olm|Mainz-Marienborn|Mainz-Gonsenheim|Mainz Waggonfabrik;RB;29267;31;2024-11-20 17:27:00;2024-11-20 17:28:00;;;1;DB Regio AG;RB31;46
-4384291237910028934-2411201726-27;Frankfurt(Main)Hbf;8000105;Bamberg;Bamberg|Haßfurt|Schweinfurt Hbf|Würzburg Hbf|Retzbach-Zellingen|Karlstadt(Main)|Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Wiesthal|Heigenbrücken|Laufach|Hösbach|Aschaffenburg Hbf|Kleinostheim|Dettingen(Main)|Kahl(Main)|Hanau Hbf|Hanau West|Hanau-Wilhelmsbad|Maintal Ost|Maintal West|Frankfurt-Mainkur|Frankfurt(Main)Ost|Frankfurt(Main)Süd;RE;4628;54;2024-11-20 20:32:00;2024-11-20 20:32:00;;;0;DB Regio AG;RE54;46
-7296753961114727188-2411201708-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Niederrad|Frankfurt(M) Flughafen Regionalbf|Rüsselsheim|Mainz-Bischofsheim|Mainz Römisches Theater;RE;4262;2;2024-11-20 17:49:00;2024-11-20 17:52:00;;;3;DB Regio AG;RE2;46
-3439334128233400714-2411141706-23;Mannheim Hbf;8000244;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB)|Trier Hbf|Konz|Saarburg(Bz Trier)|Mettlach|Merzig(Saar)|Dillingen(Saar)|Saarlouis Hbf|Völklingen|Saarbrücken Hbf|St Ingbert|Homburg(Saar)Hbf|Landstuhl|Kaiserslautern Hbf|Neustadt(Weinstr)Hbf|Ludwigshafen(Rhein) Mitte;RE;4122;1;2024-11-14 21:21:00;2024-11-14 21:20:00;;;-1;DB Regio AG;RE1;45
1485629325294874690-2411142006-14;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Langen(Hess)|Darmstadt Hbf|Darmstadt Süd|Bickenbach(Bergstr)|Zwingenberg(Bergstr)|Bensheim|Heppenheim(Bergstr)|Hemsbach|Weinheim(Bergstr)Hbf|Heddesheim/Hirschberg|Ladenburg|Neu-Edingen/Friedrichsfeld;RE;15333;60;2024-11-14 21:23:00;2024-11-14 21:48:00;;;25;DB Regio AG;RE60;45
-4403828802585020048-2411201737-25;Wiesbaden Hbf;8000250;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich;VIA;25029;RB10;2024-11-20 19:25:00;;2024-11-20 15:11:00;c;0;VIAS GmbH;RB10;46
-846917952911190369-2411201702-17;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;Dortmund Hbf|Witten Hbf|Letmathe|Altena(Westf)|Werdohl|Plettenberg|Finnentrop|Lennestadt-Grevenbrück|Lennestadt-Altenhundem|Kreuztal|Siegen-Weidenau|Siegen Hbf|Dillenburg|Wetzlar|Bad Nauheim|Frankfurt(Main)West;IC;2325;;2024-11-20 20:35:00;2024-11-20 20:45:00;;;10;DB Fernverkehr AG;Dortmund Hbf-Frankfurt(Main)Hbf;46
-4403828802585020048-2411201737-28;Frankfurt(Main)Hbf;8000105;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich|Wiesbaden Hbf|Mainz-Kastel|Frankfurt-Höchst;VIA;25029;RB10;2024-11-20 20:04:00;;2024-11-20 15:11:00;c;0;VIAS GmbH;RB10;46
-6530686665708997936-2411201916-13;Frankfurt(Main)Hbf;8000105;Wächtersbach;Wächtersbach|Wirtheim|Haitz-Höchst|Gelnhausen|Hailer-Meerholz|Niedermittlau|Langenselbold|Rodenbach(b Hanau)|Wolfgang(Kr Hanau)|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RB;15529;51;2024-11-20 20:17:00;2024-11-20 20:18:00;;;1;DB Regio AG;RB51;46
-8591091067723025297-2411201615-11;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;Berlin Ostbahnhof|Berlin Hbf|Berlin-Spandau|Wolfsburg Hbf|Braunschweig Hbf|Hildesheim Hbf|Göttingen|Kassel-Wilhelmshöhe|Fulda|Hanau Hbf;ICE;773;;2024-11-20 20:44:00;2024-11-20 21:12:00;;;28;DB Fernverkehr AG;Berlin Ostbahnhof-Frankfurt(Main)Hbf;46
-1493460540613565292-2411142017-19;Mannheim Hbf;8000244;Karlsruhe Hbf;Karlsruhe Hbf|Karlsruhe-Durlach|Weingarten(Baden)|Untergrombach|Bruchsal|Ubstadt-Weiher|Stettfeld-Weiher|Bad Schönborn Süd|Bad Schönborn-Kronau|Rot-Malsch|Wiesloch-Walldorf|St Ilgen-Sandhausen|Heidelberg-Kirchheim/Rohrbach|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38362;3;2024-11-14 21:29:00;2024-11-14 21:40:00;;;11;DB Regio AG;S3;45
-689659041371739903-2411142113-6;Mannheim Hbf;8000244;Heidelberg Hbf;Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38418;4;2024-11-14 21:29:00;2024-11-14 21:40:00;;;11;DB Regio AG;S4;45
1072170585538839791-2411121433-7;Trier Hbf;8000134;Luxembourg;Luxembourg|Sandweiler-Contern|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RE;5123;11;2024-11-12 15:24:00;2024-11-12 15:24:00;;;0;DB Regio AG;RE11;45
8922447340957338977-2411121306-33;Trier Hbf;8000134;Oberlahnstein;Oberlahnstein|Niederlahnstein|Koblenz Hbf|Koblenz-Moselweiß|Koblenz-Güls|Winningen(Mosel)|Kobern-Gondorf|Lehmen|Kattenes|Löf|Hatzenport|Moselkern|Müden(Mosel)|Treis-Karden|Pommern(Mosel)|Klotten|Cochem(Mosel)|Ediger-Eller|Neef|Bullay(DB)|Bengel|Ürzig(DB)|Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort|Ehrang|Pfalzel;RB;12114;81;2024-11-12 15:22:00;2024-11-12 15:22:00;;;0;DB Regio AG;RB81;45
-6645858846464900423-2411141432-19;Mannheim Hbf;8000244;Aglasterhausen;Aglasterhausen|Helmstadt(Baden)|Neckarbischofsheim Nord|Waibstadt|Neidenstein|Eschelbronn|Meckesheim|Mauer(b Heidelberg)|Reilsheim|Bammental|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Neu-Edingen/Friedrichsfeld;S;38042;51;2024-11-14 15:56:00;2024-11-14 16:13:00;;;17;DB Regio AG;S51;45
-4465336030385931642-2411141014-13;Mannheim Hbf;8000244;Berlin Ostbahnhof;Berlin Ostbahnhof|Berlin Hbf|Berlin-Spandau|Wolfsburg Hbf|Braunschweig Hbf|Hildesheim Hbf|Göttingen|Kassel-Wilhelmshöhe|Fulda|Hanau Hbf|Frankfurt(Main)Hbf|Darmstadt Hbf;ICE;577;;2024-11-14 15:53:00;2024-11-14 16:26:00;;;33;DB Fernverkehr AG;Berlin Ostbahnhof-Mannheim Hbf;45
4202024318670503805-2411141106-23;Mannheim Hbf;8000244;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB)|Trier Hbf|Konz|Saarburg(Bz Trier)|Mettlach|Merzig(Saar)|Dillingen(Saar)|Saarlouis Hbf|Völklingen|Saarbrücken Hbf|St Ingbert|Homburg(Saar)Hbf|Landstuhl|Kaiserslautern Hbf|Neustadt(Weinstr)Hbf|Ludwigshafen(Rhein) Mitte;RE;4110;1;2024-11-14 15:21:00;2024-11-14 15:22:00;;;1;DB Regio AG;RE1;45
7265904803286392428-2411141247-6;Mannheim Hbf;8000244;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf;ICE;1096;;2024-11-14 15:27:00;2024-11-14 15:35:00;;;8;DB Fernverkehr AG;München Hbf-Mannheim Hbf;45
